,area,perimeter,red_mean,green_mean,blue_mean,f1,f2,red_std,green_std,blue_std,f4,f5,f6,f7,f8,label
158,182,53.65685415,28.82713318,39.0400238,34.8629303,0.31,0.69,45.94996685,55.79795055,51.10234925,4168.936584,60.61104095,2.39419276,2.285900386,3.260916141,0
159,1773.5,242.8111814,10.83389282,15.64292908,13.90454102,0.14,0.86,29.76273458,38.35493609,34.66862495,1844.337064,26.46860619,3.25431395,3.205798003,3.295710204,0
160,8547,478.3919154,11.52223206,15.64068604,15.32937622,0.11,0.89,30.25385193,36.63897269,35.56988526,2189.601605,30.92796659,3.108650314,3.011055473,3.133500064,0
161,2516,250.7106769,0.4342651367,0.4163208008,0.399230957,0,1,5.800878332,5.744117851,5.542745108,138.6808461,1.976942522,3.90459089,3.883182517,1.870199293,0
162,15345.5,966.9777021,20.15884399,20.16241455,19.22650146,0.03,0.97,37.07694274,37.29720991,35.50244257,859.2913212,20.66110468,3.079962713,3.026909376,3.67960578,0
163,39022.5,872.1147871,43.3339386,53.94480896,51.55943298,0.36,0.64,53.62101745,60.80408715,58.21607402,5462.592816,81.38901078,1.798791083,1.641335938,3.214893762,0
164,33638,1012.391917,44.68960571,54.22653198,46.63299561,0.27,0.73,44.93986969,54.77832705,46.80258808,1138.88063,33.47411999,2.055072973,1.900203398,3.780502078,0
165,16913.5,1084.492422,19.82862854,20.49526978,20.0586853,0.04,0.96,34.99442581,36.56414562,35.52302005,1150.944963,25.75078419,2.977141583,2.927510197,3.555109452,0
166,799,134.769552,21.5589447,30.19993591,27.69287109,0.12,0.88,57.43092965,72.9610376,66.93693491,4895.059292,38.137678,3.327318462,3.239368498,3.487779346,0
167,28589.5,1236.575682,49.15847778,49.3302002,47.57872009,0.06,0.94,56.07929747,56.39204538,54.33822755,1342.763947,33.800967,2.308678372,2.200343223,3.783137153,0
168,6.5,10.24264061,33.47076416,39.68826294,33.98707581,0.18,0.82,43.24472313,51.27773687,43.62958178,791.0578388,22.42961211,2.565728379,2.424524646,3.82664435,0
169,16930,900.5929281,24.41889954,24.42877197,24.04194641,0.03,0.97,41.7695696,42.35206969,41.39018919,716.0184812,18.62007383,3.006950678,2.935932894,3.796021137,0
170,34647,1247.126978,54.87385559,62.44743347,59.82984924,0.33,0.67,61.54574722,66.66221978,64.42405353,5519.877541,81.43430135,1.895515578,1.825088575,3.350212267,0
171,34.5,23.07106769,11.47645569,15.25184631,14.97709656,0.1,0.9,30.09392231,36.60311544,35.31161603,1784.075202,25.69015204,3.151514067,3.042106345,3.286769464,0
172,23947.5,824.2081511,36.12443542,35.37519836,34.03587341,0.06,0.94,48.01287069,47.53134843,45.32597231,372.3880926,9.828046364,2.865085402,2.506665618,3.91512671,0
173,4906.5,447.9482651,13.28547668,16.71406555,16.38917542,0.1,0.9,34.48490067,40.36782043,38.98258996,2071.238591,27.86112132,3.163660952,3.060909251,3.327683001,0
174,23776,907.9066354,33.57254028,36.51065063,32.79347229,0.11,0.89,44.6289579,49.15480447,43.73548895,487.8696573,15.2770745,2.699346853,2.512973454,3.888859616,0
175,4172,473.1370836,3.444076538,3.717056274,3.486724854,0.04,0.96,17.26792398,17.09414472,16.53877393,722.7036708,10.7217122,3.619127442,3.568143474,2.728626514,0
176,250,86.08326042,9.544708252,13.91517639,12.34669495,0.12,0.88,28.01798733,34.27871491,30.64517724,1146.450122,17.9374651,3.269983709,3.10527123,3.448434179,0
177,3.5,8.242640615,30.25318909,33.27029419,30.81480408,0.12,0.88,41.91791903,46.78556964,42.75780131,1060.099327,27.82193663,2.627841178,2.542603883,3.736438344,0
178,34198,1439.730009,51.47288513,55.45606995,54.05056763,0.29,0.71,59.56650677,62.42743682,60.72881741,4713.562049,73.02647131,1.973241296,1.883245501,3.375669206,0
179,41860.5,948.1492757,51.33491516,54.49835205,50.82369995,0.13,0.87,59.15553059,62.87084678,58.44620029,1949.327949,39.97705636,2.298707589,2.201192514,3.737459916,0
180,43435,872.5340517,57.99203491,77.05065918,62.3170166,0.43,0.57,43.75513151,55.88763487,45.89996235,382.5998063,15.96823866,1.854619189,1.315391476,3.925983348,0
181,37314.5,914.8944429,45.65458679,58.32519531,49.13865662,0.25,0.75,49.43416277,61.19207409,51.75772391,2035.094134,44.64413963,2.093437351,1.9800022,3.680111341,0
182,44936.5,941.7472537,72.24349976,76.88946533,75.36135864,0.39,0.61,62.17215703,63.44452621,62.42079189,7297.672624,109.2927246,1.30050683,1.214446699,3.074407683,0
183,9724.5,561.0954533,18.37562561,23.68367004,22.21594238,0.17,0.83,37.5514666,45.53118585,42.43996542,2721.397663,39.18254337,2.926178633,2.789699106,3.282205216,0
184,41568.5,962.9432141,53.05714417,70.02703857,58.80226135,0.48,0.52,53.06205614,63.63492962,55.51326043,5838.669201,92.83775693,1.552064967,1.454185527,3.175451112,0
185,189,54.14213526,10.23519897,13.83589172,13.13613892,0.12,0.88,28.00147533,32.40328487,31.12715782,1694.03544,24.83252259,3.142598773,2.982963178,3.134862958,0
186,3722,290.9949474,11.61735535,15.32965088,14.81416321,0.1,0.9,32.88946225,36.24611211,35.13295098,1743.746786,25.25560806,3.14721285,2.968568939,3.295999739,0
187,20995,1408.465071,15.306427,20.46421814,19.32820129,0.17,0.83,35.7992352,41.69041386,40.0669525,2911.710389,38.80384876,2.899680605,2.759768654,3.110610187,0
188,711,198.9705623,19.9485321,26.79574585,23.86514282,0.2,0.8,42.25144485,50.79414708,46.29116822,3198.601708,42.8996529,2.884259057,2.832825057,3.314602811,0
189,471,112.1421355,25.35479736,33.47242737,29.90716553,0.24,0.76,43.25344469,54.86366328,49.05532099,2490.896812,40.26982981,2.782371086,2.69906899,3.534562072,0
190,813.5,237.9827551,9.680145264,14.65493774,12.81742859,0.14,0.86,29.0211313,37.46920463,33.27422272,1731.986284,23.66596177,3.269488344,3.151707924,3.299745713,0
191,5849.5,460.7523071,11.67697144,13.85418701,12.48565674,0.12,0.88,32.77368554,35.7112269,33.14411588,1921.610791,26.42974877,3.268331074,3.216664841,3.194443446,0
192,46646.5,944.3502858,73.3757019,78.20568848,74.2383728,0.37,0.63,61.85539283,61.8796971,59.88218262,5630.095517,94.50571799,1.243000405,1.11145204,3.24081258,0
193,38506.5,1149.806129,52.04998779,54.74385071,53.78291321,0.3,0.7,58.61032503,59.48081046,58.18504864,5276.577781,81.89030247,1.764232953,1.597771548,3.238231312,0
194,27817,1182.121928,29.86549377,38.56242371,35.49009705,0.33,0.67,46.44071829,55.43873316,51.6801194,4392.006412,63.30512495,2.332108727,2.234982305,3.225589795,0
195,24125,1268.063049,17.71766663,24.84683228,22.89796448,0.22,0.78,36.81246746,44.84781778,41.74038397,2352.988034,36.2664784,2.783750786,2.58741073,3.360277389,0
196,163,52.62741637,12.05973816,15.98765564,14.78135681,0.12,0.88,32.08731496,38.88816429,36.00374331,2130.177791,28.57917682,3.196523602,3.110373848,3.228128958,0
197,2322,241.8822498,4.070831299,5.045639038,5.448455811,0.04,0.96,16.98321566,19.65472396,20.14870176,703.1049711,10.79863364,3.555630852,3.439441123,3.070075877,0
198,2417.5,340.1492752,11.71351624,14.53460693,15.48939514,0.04,0.96,30.41901948,35.18564082,35.38394896,1946.085943,27.01609988,3.133943834,2.928943943,3.187174529,0
199,46,53.65685403,44.3400116,54.48503113,50.20765686,0.36,0.64,55.9270788,63.94203867,59.68705045,5088.676299,75.04521374,2.049815958,1.957255875,3.3286568,0
200,2302,221.5391037,16.21688843,20.68443298,21.44369507,0.03,0.97,49.23784401,58.74869237,59.03018402,4394.741571,32.89821565,3.438414388,3.387660733,3.338345566,0
201,19275,867.7644995,25.73974609,27.69104004,26.09899902,0.09,0.91,40.63366665,44.23372134,41.29276305,936.6369649,22.87597769,2.860149861,2.774915068,3.744376165,0
202,4156.5,341.9238795,17.08531189,21.91625977,20.49812317,0.19,0.81,37.8306714,42.82207395,40.59547112,2650.35041,38.41002343,2.837449025,2.680656695,3.227031989,0
203,32244,878.4995617,29.08825684,40.64541626,35.51002502,0.33,0.67,47.50132854,58.46652544,52.58963635,4415.665376,61.86228115,2.356476521,2.23821266,3.277739697,0
204,2510,209.0538225,9.383850098,12.88009644,12.97517395,0.07,0.93,28.68825684,36.06080532,35.47238043,2024.097813,25.15158431,3.345322548,3.282427896,3.17310598,0
205,14493.5,1021.948266,20.05603027,20.14277649,19.54905701,0.03,0.97,37.8014322,38.39963619,37.12664037,729.0009821,17.22336481,3.132029428,3.072097061,3.745099052,0
206,22337,1596.867092,23.50090027,30.45573425,27.98538208,0.25,0.75,43.94001356,51.7911976,48.13249168,3959.759636,52.89917934,2.673615702,2.555528783,3.198305485,0
207,35617.5,1093.605119,49.8372345,58.3041687,51.80192566,0.26,0.74,48.8219663,56.89506491,50.37857229,2369.182677,52.95028379,1.88334821,1.778703153,3.58901063,0
208,33687,1028.21529,29.05470276,37.80073547,33.96748352,0.31,0.69,47.01610515,56.23063941,51.13812814,4218.022754,59.55501772,2.431113667,2.293958692,3.26479504,0
209,619,160.1421353,21.79891968,26.43339539,24.22853088,0.22,0.78,43.56584641,49.61550271,46.15265243,3693.329927,48.70241986,2.830418994,2.74382716,3.193599165,0
210,44044,903.1614677,65.47631836,75.68862915,64.578125,0.38,0.62,48.10370103,53.57336133,47.12974626,944.4825452,33.71429582,1.547171364,1.274827465,3.81521216,0
211,31620,1243.931019,48.18109131,51.03642273,46.44599915,0.16,0.84,50.90030317,54.04362224,49.18316839,1312.626645,33.61225448,2.15926309,2.013986789,3.757817164,0
212,7215.5,572.6345559,19.71343994,25.73904419,23.16395569,0.22,0.78,41.68156341,49.44651867,45.72893223,3280.095428,44.07254686,2.89873476,2.851981267,3.269993131,0
213,2461,248.7106768,0.3830718994,0.3592987061,0.353805542,0,1,5.605630687,5.499415409,5.47457462,165.3558304,2.06758248,3.9104829,3.898136549,1.280062188,0
214,17595.5,738.0660151,23.96650696,23.88316345,22.94270325,0.03,0.97,39.80153468,39.80698717,38.09893766,242.7151307,6.542844519,3.186396401,2.899650072,3.921007046,0
215,19066.5,1171.487369,25.71562195,26.3951416,24.85470581,0.06,0.94,40.94491916,42.37788159,39.79567844,1107.966767,26.02933902,2.853377647,2.790132985,3.675790126,0
216,39,27.65685403,33.66767883,40.2122345,38.92643738,0.25,0.75,50.78598707,57.66818043,55.57549977,3949.366694,58.20201725,2.397555011,2.286365368,3.373727959,0
217,1039,151.0538235,10.48907471,12.70811462,12.78849792,0.08,0.92,29.31896307,34.0937584,32.92911879,1930.672483,24.86625288,3.315471742,3.187925384,3.121111194,0
218,329,102.9705623,38.59788513,44.26745605,42.10110474,0.25,0.75,55.6248752,60.98768842,58.1623069,4340.59677,63.28280529,2.328833824,2.246085957,3.384723877,0
219,23283.5,1101.830514,37.07876587,39.6072998,35.59721375,0.13,0.87,50.05157975,53.8198588,48.22669897,820.7403037,20.89032776,2.664653213,2.535522681,3.846094221,0
220,361,99.45584369,5.434646606,6.708404541,6.861343384,0.03,0.97,20.19589733,23.35246867,22.64457304,824.9254479,11.90929654,3.564030347,3.345052,3.196424526,0
221,14058.5,675.9726491,17.47357178,24.42500305,22.15267944,0.23,0.77,37.097035,45.67981834,42.31883533,2827.86919,40.64468011,2.75645432,2.634482494,3.256751869,0
222,428,99.45584369,20.50215149,25.54840088,24.73324585,0.08,0.92,56.64627769,65.12730904,62.86221512,4753.751273,36.33924867,3.332419056,3.252811973,3.407340216,0
223,2599,254.7106769,0.6610565186,0.6224822998,0.6380157471,0,1,7.247789821,7.059577091,7.116209421,172.4700099,2.507767625,3.894391428,3.877415685,2.29664795,0
224,2642,254.7106768,0.6437683105,0.5989685059,0.6141204834,0,1,7.290792909,7.036974764,7.083271632,178.5277653,2.427688389,3.895759123,3.87150736,2.226305814,0
225,35007,941.4701225,38.93612671,52.10321045,47.15657043,0.35,0.65,50.67913872,61.16609591,56.77230953,4536.158134,70.37401895,2.065268208,1.972507068,3.334467644,0
226,26082.5,923.1198378,39.37324524,43.5713501,38.77914429,0.14,0.86,48.36698986,54.06303659,47.71154344,399.4657057,12.42338638,2.648763187,2.373645112,3.924336907,0
227,22345,1154.735063,34.68634033,33.51159668,32.8634491,0.02,0.98,49.3484468,47.92200733,46.9640185,1624.549164,35.29580786,2.652279197,2.590900211,3.643578023,0
228,41512.5,902.3746709,60.32157898,72.67720032,62.72790527,0.39,0.61,48.61148028,57.29464276,50.148366,1616.249477,45.42968564,1.593491076,1.426141481,3.720205331,0
229,291.5,71.21320283,31.68470764,33.06190491,30.62617493,0.08,0.92,42.5791263,44.77328105,41.35288104,673.4931355,19.80521837,2.649239291,2.515923414,3.821195072,0
230,9.5,14.24264061,25.98803711,27.05122375,25.18173218,0.08,0.92,42.38773132,44.28948645,41.17880404,1065.518235,25.00697592,2.894529925,2.831489121,3.712177909,0
231,397.5,98.6690464,9.088272095,10.53529358,10.50398254,0.07,0.93,29.07140015,30.7218654,30.29957062,1619.26329,21.61316651,3.32503051,3.157263223,3.107597706,0
232,17097,1001.019333,23.00213623,22.86943054,22.17103577,0.04,0.96,39.32621445,39.55938038,38.17548844,777.9317728,19.12830149,2.994943114,2.918782879,3.745006148,0
233,23391.5,1395.511754,26.11756897,32.22816467,30.10116577,0.23,0.77,45.38667406,52.01654013,49.19462195,4353.412777,59.83689945,2.55553871,2.495544263,3.141065087,0
234,623.5,116.384776,11.67739868,13.85549927,12.4881897,0.12,0.88,32.77368462,35.71158389,33.1472298,1921.846616,26.43146819,3.268324689,3.216649431,3.194369825,0
235,23635.5,1109.320848,33.05053711,33.11248779,32.04768372,0.05,0.95,44.51101902,44.85634227,43.26310082,1085.952807,28.33691933,2.598051481,2.508520009,3.722492389,0
236,18750,767.622364,25.87011719,26.92785645,25.25723267,0.07,0.93,41.49773105,43.51592111,40.56663091,504.973834,14.33639117,2.96112791,2.82471483,3.858791915,0
237,32663,822.8427074,22.67169189,33.11074829,29.76138306,0.28,0.72,41.60884145,53.47647921,48.45587424,3835.174809,53.80840458,2.563896592,2.466273249,3.248507891,0
238,38520,864.3574269,33.37602234,44.59164429,38.10098267,0.41,0.59,47.03521621,56.10212191,49.64600943,3870.415196,63.36387255,2.069661279,1.940291836,3.310911476,0
239,64,32.97056234,21.92321777,21.97424316,20.47868347,0.04,0.96,33.62137392,33.91185206,31.5703256,671.7615934,19.1118249,2.838244639,2.731256806,3.69302872,0
240,20168.5,932.0071392,25.98075867,29.24964905,27.14103699,0.1,0.9,40.31710108,45.41584734,41.81847051,1042.815071,26.17613142,2.804183196,2.734835926,3.724997141,0
241,5577.5,558.4924209,33.70539856,42.47280884,38.36405945,0.23,0.77,49.65560794,54.82485841,51.11515238,3418.843854,56.62157518,2.343348917,2.282256527,3.380673322,0
242,7010,590.2497798,12.06428528,15.19100952,15.19110107,0.05,0.95,33.15187225,39.49821274,38.47330543,1912.837188,25.17412263,3.292242424,3.19921307,3.350919194,0
243,52,30.48528123,46.3989563,59.20977783,48.56472778,0.31,0.69,53.85897254,67.89202364,55.92339964,1421.987211,29.85702272,2.351846693,2.209254986,3.817478267,0
244,2,6,19.17370605,23.59938049,22.60426331,0.13,0.87,42.19956362,49.15287983,47.03101633,2806.794268,36.72246552,3.031233282,2.963801651,3.380972834,0
245,51060,922.8771966,74.3303833,89.65031433,79.72557068,0.4,0.6,44.44755714,51.33511642,46.39113702,2387.719186,63.63281604,1.021471457,0.8457352128,3.487813923,0
246,3,6.828427076,5.551132202,8.291122437,8.21723938,0.06,0.94,21.70864151,26.86348621,26.57897012,1159.823317,15.50340602,3.506440938,3.437285092,3.143227879,0
247,34460.5,1007.570629,24.79275513,34.79734802,30.09283447,0.29,0.71,47.66382323,55.90624749,50.2260608,3803.457545,52.76421503,2.476248496,2.327869632,3.323771085,0
248,13.5,16.24264061,21.08465576,24.07980347,22.53617859,0.09,0.91,62.05969715,68.79013151,65.00583167,4798.568633,33.33952278,3.48974523,3.443337749,3.464708294,0
249,17.5,16.24264061,29.58258057,29.62319946,29.31355286,0.04,0.96,44.97060249,45.51171612,44.69701975,1174.410071,27.27866283,2.789993861,2.720533536,3.711638616,0
250,2343.5,243.2964633,7.947097778,8.410964966,8.497619629,0.05,0.95,27.20060567,27.56405905,27.31716722,1295.048368,18.89615965,3.358464284,3.243383543,3.13908703,0
251,26456.5,770.683327,27.53234863,33.73820496,31.21456909,0.27,0.73,48.58295314,55.40324331,51.9480858,4659.939045,60.12290321,2.564300253,2.462423835,3.187692098,0
252,21371.5,1026.634556,29.85621643,32.32554626,29.72688293,0.12,0.88,43.59267684,47.77026855,43.54493032,909.3417273,23.50101139,2.746574061,2.655923432,3.784072121,0
253,23625.5,990.8355677,33.2127533,33.56947327,31.82965088,0.06,0.94,44.96526413,45.956954,43.22406855,726.8633721,18.23471399,2.717447537,2.518940468,3.819584033,0
254,14,14.82842708,14.19384766,18.04893494,16.77626038,0.13,0.87,34.54006254,40.898098,38.02589665,2239.189499,31.28831009,3.133029073,3.038279266,3.271465037,0
255,41860.5,948.1492757,51.33450317,54.49810791,50.82522583,0.13,0.87,59.15503341,62.87098463,58.44765486,1949.32504,39.97696445,2.298712625,2.201192511,3.737460245,0
256,2589,252.0832603,6.779754639,7.328704834,8.141113281,0.03,0.97,23.63994759,25.02677797,25.94440237,1136.469517,15.44071066,3.448257531,3.29771238,3.099994473,0
257,7851.5,563.1198381,14.73574829,23.39585876,20.88650513,0.2,0.8,34.50888825,45.72282449,41.72584389,2329.06533,34.34077092,2.915994093,2.833843352,3.372130122,0
258,2791.5,317.521859,11.50114441,15.65847778,16.0372467,0.06,0.94,30.75545197,37.3157608,37.25905096,2189.090952,27.69467254,3.15547272,3.024455017,3.174264452,0
259,41217.5,904.7523066,60.77636719,73.36457825,63.69586182,0.36,0.64,48.51275348,58.1739687,50.36007915,1423.123748,42.97915051,1.616961726,1.44693519,3.759172282,0
260,26619.5,728.3990562,30.00860596,38.8732605,35.07644653,0.32,0.68,48.14468689,57.24741185,52.6969339,4505.950011,63.67602274,2.40535572,2.330829339,3.249671844,0
261,18958.5,1292.506704,19.24713135,24.67863464,22.57394409,0.19,0.81,39.27991866,46.40400594,43.08816568,3203.520077,44.61094014,2.834999989,2.773101489,3.192110533,0
262,3,8.828427076,12.86689758,15.90641785,16.09475708,0.09,0.91,33.60767788,36.31015875,36.39828733,2056.335585,28.27910852,3.05859855,2.901762426,3.200440345,0
263,7327,740.13203,4.990005493,7.153305054,7.279754639,0.04,0.96,19.63466001,25.56700837,24.9614898,943.1830278,12.45910864,3.589318008,3.481253467,3.222124938,0
264,24887.5,1676.139169,29.07402039,38.74620056,34.12783813,0.23,0.77,48.93341522,55.78983181,50.75523507,3898.807569,57.12634305,2.469278886,2.396846557,3.305314298,0
265,2332,262.7106767,14.75715637,17.4682312,17.51878357,0.09,0.91,36.12440235,38.92355873,38.67107971,2175.839304,29.44664312,3.07492256,2.892401056,3.260185445,0
266,35637,1024.936072,35.54019165,38.24313354,37.91912842,0.16,0.84,54.26586009,56.95741741,55.97647464,2989.462916,47.344355,2.538954895,2.413842213,3.526454633,0
267,24291.5,1008.399056,12.02349854,14.3183136,12.93566895,0.13,0.87,33.39092885,35.1285248,32.82259814,1994.643397,27.13711055,3.13717374,2.937419497,3.142426581,0
268,46830.5,909.3208482,58.9118042,68.81459045,56.77403259,0.36,0.64,39.40204735,44.45381289,37.64581,590.0977596,27.17698283,1.45832064,1.107200248,3.827804491,0
269,21287.5,886.291411,71.01477051,76.10539246,71.80178833,0.1,0.9,100.9302051,107.6332099,101.5400449,3476.853066,42.91110889,2.72452204,2.621963818,3.841715288,0
270,197,65.79898953,22.85316467,27.75285339,25.96424866,0.21,0.79,44.97574182,51.12191113,48.23887375,3190.300262,44.55775579,2.806987572,2.711503567,3.34962043,0
271,30101,978.4995607,21.90556335,29.44244385,27.7096405,0.18,0.82,42.0087225,50.49896313,47.79281658,3279.310577,46.38194462,2.730119011,2.646099126,3.301568502,0
272,19798,898.6518016,26.90039063,28.49813843,27.21322632,0.08,0.92,42.06429923,45.01738959,42.57813761,1164.587191,27.85318285,2.820162178,2.757802125,3.696819732,0
273,27180.5,1066.634557,35.44943237,41.83988953,36.04592896,0.19,0.81,42.89226652,50.73970581,43.42515733,704.8300041,21.70066357,2.462846414,2.298843344,3.84341255,0
